id:int	labels:label	type	flags:string_array	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment
2392	AST	string		25	"_FILES"	0	2315	account	""			
2393	AST	string		25	"profile"	1	2315	account	""			
2394	AST	string		25	"name"	1	2315	account	""			
2395	AST	string		25	"."	1	2315	account	""			
2396	AST	AST_ASSIGN		26		1	2315	account	""			
2397	AST	AST_VAR		26		0	2315	account	""			
2398	AST	string		26	"profile_name"	0	2315	account	""			
2399	AST	AST_BINARY_OP	BINARY_CONCAT	26		1	2315	account	""			
2400	AST	AST_BINARY_OP	BINARY_CONCAT	26		0	2315	account	""			
2401	AST	AST_BINARY_OP	BINARY_CONCAT	26		0	2315	account	""			
2402	AST	AST_CALL		26		0	2315	account	""			
2403	AST	AST_NAME	NAME_NOT_FQ	26		0	2315	account	""			
2404	AST	string		26	"date"	0	2315	account	""			
2405	AST	AST_ARG_LIST		26		1	2315	account	""			
2406	AST	string		26	"Yms"	0	2315	account	""			
2407	AST	AST_CALL		26		1	2315	account	""			
2408	AST	AST_NAME	NAME_NOT_FQ	26		0	2315	account	""			
2409	AST	string		26	"rand"	0	2315	account	""			
2410	AST	AST_ARG_LIST		26		1	2315	account	""			
2411	AST	integer		26	100	0	2315	account	""			
2412	AST	integer		26	999	1	2315	account	""			
2413	AST	string		26	"."	1	2315	account	""			
2414	AST	AST_VAR		26		1	2315	account	""			
2415	AST	string		26	"ext_type"	0	2315	account	""			
2416	AST	AST_ASSIGN		27		2	2315	account	""			
2417	AST	AST_VAR		27		0	2315	account	""			
2418	AST	string		27	"upload_path"	0	2315	account	""			
2419	AST	AST_BINARY_OP	BINARY_CONCAT	27		1	2315	account	""			
2420	AST	AST_BINARY_OP	BINARY_CONCAT	27		0	2315	account	""			
2421	AST	AST_CONST		27		0	2315	account	""			
2422	AST	AST_NAME	NAME_NOT_FQ	27		0	2315	account	""			
2423	AST	string		27	"DATA_DIR"	0	2315	account	""			
2424	AST	string		27	"upload/"	1	2315	account	""			
2425	AST	AST_VAR		27		1	2315	account	""			
2426	AST	string		27	"profile_name"	0	2315	account	""			
2427	AST	AST_IF		28		3	2315	account	""			
2428	AST	AST_IF_ELEM		28		0	2315	account	""			
2429	AST	AST_UNARY_OP	UNARY_BOOL_NOT	28		0	2315	account	""			
2430	AST	AST_CALL		28		0	2315	account	""			
2431	AST	AST_NAME	NAME_NOT_FQ	28		0	2315	account	""			
2432	AST	string		28	"move_uploaded_file"	0	2315	account	""			
2433	AST	AST_ARG_LIST		28		1	2315	account	""			
2434	AST	AST_DIM		28		0	2315	account	""			
2435	AST	AST_DIM		28		0	2315	account	""			
2436	AST	AST_VAR		28		0	2315	account	""			
2437	AST	string		28	"_FILES"	0	2315	account	""			
2438	AST	string		28	"profile"	1	2315	account	""			
2439	AST	string		28	"tmp_name"	1	2315	account	""			
2440	AST	AST_VAR		28		1	2315	account	""			
2441	AST	string		28	"upload_path"	0	2315	account	""			
2442	AST	AST_STMT_LIST		29		1	2315	account	""			
2443	AST	AST_EXIT		30		0	2315	account	""			
2444	AST	string		30	"Xcms: profile save error"	0	2315	account	""			
2445	AST	AST_IF_ELEM		33		1	2315	account	""			
2446	AST	NULL		33		0	2315	account	""			
2447	AST	AST_STMT_LIST		33		1	2315	account	""			
2448	AST	AST_ASSIGN		34		0	2315	account	""			
2449	AST	AST_VAR		34		0	2315	account	""			
2450	AST	string		34	"user_name"	0	2315	account	""			
2451	AST	AST_DIM		34		1	2315	account	""			
2452	AST	AST_VAR		34		0	2315	account	""			
2453	AST	string		34	"_SESSION"	0	2315	account	""			
2454	AST	string		34	"user_name"	1	2315	account	""			
2455	AST	AST_ASSIGN		35		1	2315	account	""			
2456	AST	AST_VAR		35		0	2315	account	""			
2457	AST	string		35	"condition"	0	2315	account	""			
2458	AST	AST_ENCAPS_LIST		35		1	2315	account	""			
2459	AST	string		35	"WHERE `user`.`name`='"	0	2315	account	""			
2460	AST	AST_VAR		35		1	2315	account	""			
2461	AST	string		35	"user_name"	0	2315	account	""			
2462	AST	string		35	"'"	2	2315	account	""			
2463	AST	AST_METHOD_CALL		36		2	2315	account	""			
2464	AST	AST_PROP		36		0	2315	account	""			
2465	AST	AST_VAR		36		0	2315	account	""			
2466	AST	string		36	"this"	0	2315	account	""			
2467	AST	string		36	"model"	1	2315	account	""			
2468	AST	string		36	"upload"	1	2315	account	""			
2469	AST	AST_ARG_LIST		36		2	2315	account	""			
2470	AST	string		36	"user"	0	2315	account	""			
2471	AST	string		36	"profile"	1	2315	account	""			
2472	AST	AST_VAR		36		2	2315	account	""			
2473	AST	string		36	"profile_name"	0	2315	account	""			
2474	AST	AST_VAR		36		3	2315	account	""			
2475	AST	string		36	"condition"	0	2315	account	""			
2476	AST	AST_IF_ELEM		40		1	2315	account	""			
2477	AST	NULL		40		0	2315	account	""			
2478	AST	AST_STMT_LIST		40		1	2315	account	""			
2479	AST	AST_EXIT		41		0	2315	account	""			
2480	AST	string		41	"Xcms: profile upload error"	0	2315	account	""			
2481	AST	AST_IF_ELEM		45		1	2315	account	""			
2482	AST	NULL		45		0	2315	account	""			
2483	AST	AST_STMT_LIST		45		1	2315	account	""			
2484	AST	AST_EXIT		46		0	2315	account	""			
2485	AST	string		46	"Xcms: method error"	0	2315	account	""			
2486	AST	NULL		12		3	2315	account	""			
2487	AST	AST_METHOD	MODIFIER_PUBLIC	50		2	2268	account	""	52	addArticleAction	
2488	Artificial	CFG_FUNC_ENTRY					2487	account	""		"addArticleAction"	
2489	Artificial	CFG_FUNC_EXIT					2487	account	""		"addArticleAction"	
2490	AST	AST_PARAM_LIST		50		0	2487	account	""			
2491	AST	NULL		50		1	2487	account	""			
2492	AST	AST_STMT_LIST		50		2	2487	account	""			
2493	AST	AST_METHOD_CALL		51		0	2487	account	""			
2494	AST	AST_PROP		51		0	2487	account	""			
2495	AST	AST_VAR		51		0	2487	account	""			
2496	AST	string		51	"this"	0	2487	account	""			
2497	AST	string		51	"model"	1	2487	account	""			
2498	AST	string		51	"table"	1	2487	account	""			
2499	AST	AST_ARG_LIST		51		2	2487	account	""			
2500	AST	string		51	"article"	0	2487	account	""			
2501	AST	NULL		50		3	2487	account	""			
2502	Filesystem	File									"login.class.php"	
2503	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	57	"xcms/controller/user/login.class.php"	
2504	Artificial	CFG_FUNC_ENTRY					2503				"xcms/controller/user/login.class.php"	
2505	Artificial	CFG_FUNC_EXIT					2503				"xcms/controller/user/login.class.php"	
2506	AST	AST_STMT_LIST		1		0	2503		""			
2507	AST	AST_CLASS		3		0	2503		""	57	login	
2508	AST	AST_NAME	NAME_NOT_FQ	3		0	2503	login	""			
2509	AST	string		3	"Base"	0	2503	login	""			
2510	AST	NULL		3		1	2503	login	""			
2511	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	3		2	2503		""	57	"login"	
2512	Artificial	CFG_FUNC_ENTRY					2511				"login"	
2513	Artificial	CFG_FUNC_EXIT					2511				"login"	
2514	AST	AST_STMT_LIST		3		0	2511	login	""			
2515	AST	AST_METHOD	MODIFIER_PUBLIC	4		0	2511	login	""	49	indexAction	
2516	Artificial	CFG_FUNC_ENTRY					2515	login	""		"indexAction"	
2517	Artificial	CFG_FUNC_EXIT					2515	login	""		"indexAction"	
2518	AST	AST_PARAM_LIST		4		0	2515	login	""			
2519	AST	NULL		4		1	2515	login	""			
2520	AST	AST_STMT_LIST		4		2	2515	login	""			
2521	AST	AST_IF		5		0	2515	login	""			
2522	AST	AST_IF_ELEM		5		0	2515	login	""			
2523	AST	AST_BINARY_OP	BINARY_BOOL_AND	5		0	2515	login	""			
2524	AST	AST_ISSET		5		0	2515	login	""			
2525	AST	AST_VAR		5		0	2515	login	""			
2526	AST	string		5	"_POST"	0	2515	login	""			
2527	AST	AST_BINARY_OP	BINARY_IS_NOT_EQUAL	5		1	2515	login	""			
2528	AST	AST_DIM		5		0	2515	login	""			
2529	AST	AST_VAR		5		0	2515	login	""			
2530	AST	string		5	"_POST"	0	2515	login	""			
2531	AST	string		5	"submit"	1	2515	login	""			
2532	AST	string		5	""	1	2515	login	""			
2533	AST	AST_STMT_LIST		6		1	2515	login	""			
2534	AST	AST_IF		7		0	2515	login	""			
2535	AST	AST_IF_ELEM		7		0	2515	login	""			
2536	AST	AST_BINARY_OP	BINARY_IS_EQUAL	7		0	2515	login	""			
2537	AST	AST_UNARY_OP	UNARY_BOOL_NOT	7		0	2515	login	""			
2538	AST	AST_DIM		7		0	2515	login	""			
2539	AST	AST_VAR		7		0	2515	login	""			
2540	AST	string		7	"_POST"	0	2515	login	""			
2541	AST	string		7	"captcha"	1	2515	login	""			
2542	AST	string		7	""	1	2515	login	""			
2543	AST	AST_STMT_LIST		8		1	2515	login	""			
2544	AST	AST_EXIT		10		0	2515	login	""			
2545	AST	string		10	"Xcms: please input the captcha."	0	2515	login	""			
2546	AST	AST_IF		12		1	2515	login	""			
2547	AST	AST_IF_ELEM		12		0	2515	login	""			
2548	AST	AST_BINARY_OP	BINARY_IS_NOT_EQUAL	12		0	2515	login	""			
2549	AST	AST_DIM		12		0	2515	login	""			
2550	AST	AST_VAR		12		0	2515	login	""			
2551	AST	string		12	"_POST"	0	2515	login	""			
2552	AST	string		12	"captcha"	1	2515	login	""			
2553	AST	AST_DIM		12		1	2515	login	""			
2554	AST	AST_VAR		12		0	2515	login	""			
2555	AST	string		12	"_SESSION"	0	2515	login	""			
2556	AST	string		12	"captcha"	1	2515	login	""			
2557	AST	AST_STMT_LIST		13		1	2515	login	""			
2558	AST	AST_ASSIGN		14		0	2515	login	""			
2559	AST	AST_VAR		14		0	2515	login	""			
2560	AST	string		14	"user"	0	2515	login	""			
2561	AST	AST_DIM		14		1	2515	login	""			
2562	AST	AST_VAR		14		0	2515	login	""			
2563	AST	string		14	"_POST"	0	2515	login	""			
2564	AST	string		14	"username"	1	2515	login	""			
2565	AST	AST_ASSIGN		15		1	2515	login	""			
2566	AST	AST_VAR		15		0	2515	login	""			
2567	AST	string		15	"pwd"	0	2515	login	""			
2568	AST	AST_DIM		15		1	2515	login	""			
2569	AST	AST_VAR		15		0	2515	login	""			
2570	AST	string		15	"_POST"	0	2515	login	""			
2571	AST	string		15	"password"	1	2515	login	""			
2572	AST	AST_IF		16		2	2515	login	""			
2573	AST	AST_IF_ELEM		16		0	2515	login	""			
2574	AST	AST_BINARY_OP	BINARY_BOOL_AND	16		0	2515	login	""			
2575	AST	AST_VAR		16		0	2515	login	""			
2576	AST	string		16	"user"	0	2515	login	""			
2577	AST	AST_VAR		16		1	2515	login	""			
2578	AST	string		16	"pwd"	0	2515	login	""			
2579	AST	AST_STMT_LIST		17		1	2515	login	""			
2580	AST	AST_ASSIGN		18		0	2515	login	""			
2581	AST	AST_VAR		18		0	2515	login	""			
2582	AST	string		18	"db_user_info"	0	2515	login	""			
2583	AST	AST_METHOD_CALL		18		1	2515	login	""			
2584	AST	AST_METHOD_CALL		18		0	2515	login	""			
2585	AST	AST_VAR		18		0	2515	login	""			
2586	AST	string		18	"this"	0	2515	login	""			
2587	AST	string		18	"model"	1	2515	login	""			
2588	AST	AST_ARG_LIST		18		2	2515	login	""			
2589	AST	string		18	"user"	0	2515	login	""			
2590	AST	string		18	"find"	1	2515	login	""			
2591	AST	AST_ARG_LIST		18		2	2515	login	""			
2592	AST	AST_ENCAPS_LIST		18		0	2515	login	""			
2593	AST	string		18	"`name`='"	0	2515	login	""			
2594	AST	AST_VAR		18		1	2515	login	""			
2595	AST	string		18	"user"	0	2515	login	""			
2596	AST	string		18	"'"	2	2515	login	""			
2597	AST	AST_IF		19		1	2515	login	""			
2598	AST	AST_IF_ELEM		19		0	2515	login	""			
2599	AST	AST_UNARY_OP	UNARY_BOOL_NOT	19		0	2515	login	""			
2600	AST	AST_VAR		19		0	2515	login	""			
2601	AST	string		19	"db_user_info"	0	2515	login	""			
2602	AST	AST_STMT_LIST		20		1	2515	login	""			
2603	AST	AST_ECHO		21		0	2515	login	""			
2604	AST	string		21	"<br />Xcms: No user or wrong password<br />"	0	2515	login	""			
2605	AST	AST_IF_ELEM		24		1	2515	login	""			
2606	AST	NULL		24		0	2515	login	""			
2607	AST	AST_STMT_LIST		24		1	2515	login	""			
2608	AST	AST_IF		25		0	2515	login	""			
2609	AST	AST_IF_ELEM		25		0	2515	login	""			
2610	AST	AST_BINARY_OP	BINARY_IS_IDENTICAL	25		0	2515	login	""			
2611	AST	AST_VAR		25		0	2515	login	""			
2612	AST	string		25	"pwd"	0	2515	login	""			
2613	AST	AST_DIM		25		1	2515	login	""			
2614	AST	AST_VAR		25		0	2515	login	""			
2615	AST	string		25	"db_user_info"	0	2515	login	""			
2616	AST	string		25	"password"	1	2515	login	""			
2617	AST	AST_STMT_LIST		26		1	2515	login	""			
2618	AST	AST_METHOD_CALL		27		0	2515	login	""			
2619	AST	AST_PROP		27		0	2515	login	""			
2620	AST	AST_VAR		27		0	2515	login	""			
2621	AST	string		27	"this"	0	2515	login	""			
2622	AST	string		27	"session"	1	2515	login	""			
2623	AST	string		27	"set"	1	2515	login	""			
2624	AST	AST_ARG_LIST		27		2	2515	login	""			
2625	AST	string		27	"user_name"	0	2515	login	""			
2626	AST	AST_DIM		27		1	2515	login	""			
2627	AST	AST_VAR		27		0	2515	login	""			
2628	AST	string		27	"db_user_info"	0	2515	login	""			
2629	AST	string		27	"name"	1	2515	login	""			
2630	AST	AST_METHOD_CALL		28		1	2515	login	""			
2631	AST	AST_VAR		28		0	2515	login	""			
2632	AST	string		28	"this"	0	2515	login	""			
2633	AST	string		28	"jumpAction"	1	2515	login	""			
2634	AST	AST_ARG_LIST		28		2	2515	login	""			
2635	AST	string		28	"login success"	0	2515	login	""			
2636	AST	string		28	"index.php?c=account&a=index"	1	2515	login	""			
2637	AST	AST_IF_ELEM		31		1	2515	login	""			
2638	AST	NULL		31		0	2515	login	""			
2639	AST	AST_STMT_LIST		31		1	2515	login	""			
2640	AST	AST_ECHO		32		0	2515	login	""			
2641	AST	string		32	"<br />Xcms: No user or wrong password<br />"	0	2515	login	""			
2642	AST	AST_IF_ELEM		38		1	2515	login	""			
2643	AST	NULL		38		0	2515	login	""			
2644	AST	AST_STMT_LIST		38		1	2515	login	""			
2645	AST	AST_EXIT		39		0	2515	login	""			
2646	AST	string		39	"Xcms: captcha wrong"	0	2515	login	""			
2647	AST	AST_IF_ELEM		43		1	2515	login	""			
2648	AST	NULL		43		0	2515	login	""			
2649	AST	AST_STMT_LIST		43		1	2515	login	""			
2650	AST	AST_INCLUDE_OR_EVAL	EXEC_INCLUDE	44		0	2515	login	""			
2651	AST	AST_METHOD_CALL		44		0	2515	login	""			
2652	AST	AST_PROP		44		0	2515	login	""			
2653	AST	AST_VAR		44		0	2515	login	""			
2654	AST	string		44	"this"	0	2515	login	""			
2655	AST	string		44	"view"	1	2515	login	""			
2656	AST	string		44	"display"	1	2515	login	""			
2657	AST	AST_ARG_LIST		44		2	2515	login	""			
2658	AST	string		44	"login"	0	2515	login	""			
2659	AST	AST_EXIT		45		1	2515	login	""			
2660	AST	NULL		45		0	2515	login	""			
2661	AST	AST_INCLUDE_OR_EVAL	EXEC_INCLUDE	48		1	2515	login	""			
2662	AST	AST_METHOD_CALL		48		0	2515	login	""			
2663	AST	AST_PROP		48		0	2515	login	""			
2664	AST	AST_VAR		48		0	2515	login	""			
2665	AST	string		48	"this"	0	2515	login	""			
2666	AST	string		48	"view"	1	2515	login	""			
2667	AST	string		48	"display"	1	2515	login	""			
2668	AST	AST_ARG_LIST		48		2	2515	login	""			
2669	AST	string		48	"login"	0	2515	login	""			
2670	AST	NULL		4		3	2515	login	""			
2671	AST	AST_METHOD	MODIFIER_PUBLIC	51		1	2511	login	""	56	captchaAction	
2672	Artificial	CFG_FUNC_ENTRY					2671	login	""		"captchaAction"	
2673	Artificial	CFG_FUNC_EXIT					2671	login	""		"captchaAction"	
2674	AST	AST_PARAM_LIST		51		0	2671	login	""			
2675	AST	NULL		51		1	2671	login	""			
2676	AST	AST_STMT_LIST		51		2	2671	login	""			
2677	AST	AST_ASSIGN		52		0	2671	login	""			
2678	AST	AST_VAR		52		0	2671	login	""			
2679	AST	string		52	"image"	0	2671	login	""			
2680	AST	AST_STATIC_CALL		52		1	2671	login	""			
2681	AST	AST_NAME	NAME_NOT_FQ	52		0	2671	login	""			
2682	AST	string		52	"self"	0	2671	login	""			
2683	AST	string		52	"loadLibraryClass"	1	2671	login	""			
2684	AST	AST_ARG_LIST		52		2	2671	login	""			
2685	AST	string		52	"image"	0	2671	login	""			
2686	AST	AST_ASSIGN		53		1	2671	login	""			
2687	AST	AST_VAR		53		0	2671	login	""			
2688	AST	string		53	"width"	0	2671	login	""			
2689	AST	AST_DIM		53		1	2671	login	""			
2690	AST	AST_VAR		53		0	2671	login	""			
2691	AST	string		53	"_GET"	0	2671	login	""			
2692	AST	string		53	"width"	1	2671	login	""			
2693	AST	AST_ASSIGN		54		2	2671	login	""			
2694	AST	AST_VAR		54		0	2671	login	""			
2695	AST	string		54	"height"	0	2671	login	""			
2696	AST	AST_DIM		54		1	2671	login	""			
2697	AST	AST_VAR		54		0	2671	login	""			
2698	AST	string		54	"_GET"	0	2671	login	""			
2699	AST	string		54	"height"	1	2671	login	""			
2700	AST	AST_METHOD_CALL		55		3	2671	login	""			
2701	AST	AST_VAR		55		0	2671	login	""			
2702	AST	string		55	"image"	0	2671	login	""			
2703	AST	string		55	"createCaptcha"	1	2671	login	""			
2704	AST	AST_ARG_LIST		55		2	2671	login	""			
2705	AST	AST_VAR		55		0	2671	login	""			
2706	AST	string		55	"width"	0	2671	login	""			
2707	AST	AST_VAR		55		1	2671	login	""			
2708	AST	string		55	"height"	0	2671	login	""			
2709	AST	NULL		51		3	2671	login	""			
2710	Filesystem	File									"index.class.php"	
2711	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	14	"xcms/controller/user/index.class.php"	
2712	Artificial	CFG_FUNC_ENTRY					2711				"xcms/controller/user/index.class.php"	
2713	Artificial	CFG_FUNC_EXIT					2711				"xcms/controller/user/index.class.php"	
2714	AST	AST_STMT_LIST		1		0	2711		""			
2715	AST	AST_CLASS		2		0	2711		""	14	index	
2716	AST	AST_NAME	NAME_NOT_FQ	2		0	2711	index	""			
2717	AST	string		2	"base"	0	2711	index	""			
2718	AST	NULL		2		1	2711	index	""			
2719	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	2		2	2711		""	14	"index"	
2720	Artificial	CFG_FUNC_ENTRY					2719				"index"	
2721	Artificial	CFG_FUNC_EXIT					2719				"index"	
2722	AST	AST_STMT_LIST		2		0	2719	index	""			
2723	AST	AST_METHOD	MODIFIER_PUBLIC	4		0	2719	index	""	7	indexAction	
2724	Artificial	CFG_FUNC_ENTRY					2723	index	""		"indexAction"	
2725	Artificial	CFG_FUNC_EXIT					2723	index	""		"indexAction"	
2726	AST	AST_PARAM_LIST		4		0	2723	index	""			
2727	AST	NULL		4		1	2723	index	""			
2728	AST	AST_STMT_LIST		4		2	2723	index	""			
2729	AST	AST_METHOD_CALL		5		0	2723	index	""			
2730	AST	AST_PROP		5		0	2723	index	""			
2731	AST	AST_VAR		5		0	2723	index	""			
2732	AST	string		5	"this"	0	2723	index	""			
2733	AST	string		5	"view"	1	2723	index	""			
2734	AST	string		5	"assign"	1	2723	index	""			
2735	AST	AST_ARG_LIST		5		2	2723	index	""			
2736	AST	string		5	"user_name"	0	2723	index	""			
2737	AST	AST_DIM		5		1	2723	index	""			
2738	AST	AST_VAR		5		0	2723	index	""			
2739	AST	string		5	"_SESSION"	0	2723	index	""			
2740	AST	string		5	"user_name"	1	2723	index	""			
2741	AST	AST_METHOD_CALL		6		1	2723	index	""			
2742	AST	AST_PROP		6		0	2723	index	""			
2743	AST	AST_VAR		6		0	2723	index	""			
2744	AST	string		6	"this"	0	2723	index	""			
2745	AST	string		6	"view"	1	2723	index	""			
2746	AST	string		6	"display"	1	2723	index	""			
2747	AST	AST_ARG_LIST		6		2	2723	index	""			
2748	AST	string		6	"index"	0	2723	index	""			
2749	AST	NULL		4		3	2723	index	""			
2750	AST	AST_METHOD	MODIFIER_PUBLIC	9		1	2719	index	""	13	testXSSAction	
2751	Artificial	CFG_FUNC_ENTRY					2750	index	""		"testXSSAction"	
2752	Artificial	CFG_FUNC_EXIT					2750	index	""		"testXSSAction"	
2753	AST	AST_PARAM_LIST		9		0	2750	index	""			
2754	AST	NULL		9		1	2750	index	""			
2755	AST	AST_STMT_LIST		9		2	2750	index	""			
2756	AST	AST_ASSIGN		10		0	2750	index	""			
2757	AST	AST_VAR		10		0	2750	index	""			
2758	AST	string		10	"payload"	0	2750	index	""			
2759	AST	string		10	"<script>alert(1)</script>"	1	2750	index	""			
2760	AST	AST_METHOD_CALL		11		1	2750	index	""			
2761	AST	AST_PROP		11		0	2750	index	""			
2762	AST	AST_VAR		11		0	2750	index	""			
2763	AST	string		11	"this"	0	2750	index	""			
2764	AST	string		11	"view"	1	2750	index	""			
2765	AST	string		11	"assign"	1	2750	index	""			
2766	AST	AST_ARG_LIST		11		2	2750	index	""			
2767	AST	string		11	"user_name"	0	2750	index	""			
2768	AST	AST_VAR		11		1	2750	index	""			
2769	AST	string		11	"payload"	0	2750	index	""			
2770	AST	AST_METHOD_CALL		12		2	2750	index	""			
2771	AST	AST_PROP		12		0	2750	index	""			
2772	AST	AST_VAR		12		0	2750	index	""			
2773	AST	string		12	"this"	0	2750	index	""			
2774	AST	string		12	"view"	1	2750	index	""			
2775	AST	string		12	"display"	1	2750	index	""			
2776	AST	AST_ARG_LIST		12		2	2750	index	""			
2777	AST	string		12	"index"	0	2750	index	""			
2778	AST	NULL		9		3	2750	index	""			
2779	Filesystem	Directory									"user"	
2780	Filesystem	Directory									"controller"	
